,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,max_set_similairy,24,24,precomputed,sentence-based,n50_de_rma,"[17 21  3 21  5  1 21  2 20  2  2  2  3 18 23  7  7  2  1  2  1 23 17 12  9
 19 22 10  8 17 11 15 17  5 21 14  2  5  6  4  5 17  8  0 16 16  3 23  2 13]",214,48,1,88,126
,,max_set_similairy,24,10,rbf,word-based,n50_de_rma,"[16, 22, 19, 19, 19, 19, 19, 1, 2, 18, 19, 1, 1, 17, 19, 2, 2, 1, 0, 1, 17, 17, 2, 19, 19, 17, 6, 19, 19, 17, 16, 19, 19, 0, 0, 16, 19, 16, 16, 0, 1, 17, 1, 1, 19, 16, 19, 14, 19, 19]",496,68,4,68,428
,,max_set_similairy,24,24,rbf,sentence-based,n50_de_rma,"[ 1 10  1  1  1  0  4  1  1  1  8  1  2 11 13  1  1  1  1  1 15 16  1 21 14
  9 22 21 18  9  9 17  1 17  3  6  3 12 23 20  5 19  1  6  5 23  2  7  1  4]",384,48,1,88,296
,,max_set_similairy,24,10,sigmoid,word-based,n50_de_rma,"[5, 9, 1, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 0, 5, 5, 7, 5, 0, 5, 9, 5, 5, 5, 20, 1, 3, 5, 0, 18, 0, 23, 5, 9, 1, 5, 7, 5, 5, 5, 5, 18, 5, 0, 0, 5, 0, 19, 5, 5]",832,72,2,64,768
,,max_set_similairy,24,24,sigmoid,sentence-based,n50_de_rma,"[ 2  2  2  2  2 14  2  2  2  1 10  2  9  2  2  2  2  2 23  2  2  2  2  0 22
 20 17 15  7 18 16  2  2  5  3 19  4 13  2 21  2  8  2  6  2  2 11 12  2  2]",776,56,1,80,696
,,max_set_similairy,24,10,polynomial,word-based,n50_de_rma,"[11, 17, 5, 11, 7, 11, 11, 11, 2, 11, 3, 11, 3, 3, 3, 11, 2, 11, 0, 11, 18, 2, 2, 3, 23, 11, 17, 2, 3, 2, 1, 1, 11, 17, 11, 0, 11, 3, 11, 3, 3, 2, 11, 1, 3, 11, 3, 11, 11, 11]",612,60,2.5,76,536
,,max_set_similairy,24,24,polynomial,sentence-based,n50_de_rma,"[19  7  8  0 15  9  2 14 12 22  1 22  7  3  7  6 17 10 22 21 16 23  4 20 20
 20  1 20  7 20 20 20 13 20  7  9  7  1  5 20 23  9 18  9 23  4  7  7 22 11]",236,58,1,78,158
,,max_set_similairy,24,9,poly,word-based,n50_de_rma,"[13, 16, 10, 13, 11, 16, 18, 16, 3, 16, 4, 16, 2, 3, 16, 4, 10, 11, 0, 16, 16, 16, 3, 16, 16, 16, 4, 10, 4, 11, 3, 3, 16, 13, 3, 3, 16, 10, 13, 10, 10, 11, 16, 3, 4, 13, 4, 3, 11, 16]",490,54,5,82,408
,,max_set_similairy,24,24,poly,sentence-based,n50_de_rma,"[20  2  8 14 13 18  6 17 10  5  0  5  2  7  2  9 19 16  5 23 22 21  3  1  1
  1  0  1  2  1  1  1 12  1  2 18  2  0 11  1 21 18 15 18 21  3  2  2  5  4]",236,58,1,78,158
,,max_set_similairy,24,12,linear,word-based,n50_de_rma,"[15, 1, 7, 14, 1, 5, 7, 14, 21, 1, 14, 7, 13, 2, 5, 3, 7, 14, 0, 14, 13, 4, 5, 5, 4, 13, 13, 4, 14, 18, 0, 0, 5, 5, 5, 4, 2, 13, 15, 4, 13, 18, 14, 0, 14, 7, 14, 7, 5, 5]",330,52,3.5,84,246
,,max_set_similairy,24,24,linear,sentence-based,n50_de_rma,"[16  1  6 10  7  0  9 20  8 22  0 21  1  3  1  2 14 15 23 18 17  1 13  0  0
  0  0  0  1  0  0  0 11  0  1  0  1  0  4  0  1  0 12  0  1 13  1  1 19  5]",402,68,1,68,334
,,max_set_similairy,24,11,cosine,word-based,n50_de_rma,"[11, 16, 4, 11, 9, 9, 9, 9, 16, 16, 5, 10, 0, 4, 4, 11, 15, 9, 0, 9, 9, 9, 9, 11, 13, 11, 9, 14, 5, 9, 9, 1, 9, 9, 5, 4, 15, 11, 11, 4, 9, 9, 9, 1, 5, 11, 5, 11, 9, 9]",508,72,2,64,444
,,max_set_similairy,24,24,cosine,sentence-based,n50_de_rma,"[14 22  2 10  3 23 20  3 13  5 19  9  1  2  1  0 10 10  7  5  0  1  2  4 15
 21 16 11  6  4  8 11 14 11 12  4 16  4  2 18 16  4  3 17 16  2  1  1  5 20]",192,48,1,88,104
,,vec_similairy,8,6,nearest_neighbors,word-based,n50_de_rma,"[7, 7, 7, 2, 7, 6, 3, 7, 3, 3, 3, 0, 3, 3, 3, 6, 6, 0, 0, 3, 7, 4, 3, 7, 3, 3, 7, 6, 3, 2, 3, 7, 3, 2, 3, 3, 7, 7, 7, 2, 3, 6, 7, 3, 7, 2, 3, 3, 3, 3]",748,64,5,72,676
,,vec_similairy,8,8,nearest_neighbors,sentence-based,n50_de_rma,"[1 5 7 4 7 3 5 1 2 1 6 1 3 5 5 4 1 7 1 1 4 4 4 2 0 3 2 6 6 0 0 6 7 2 6 0 6
 0 7 3 3 3 7 0 2 5 5 3 1 5]",336,60,6,76,260
,,vec_similairy,8,7,precomputed,word-based,n50_de_rma,"[0, 0, 5, 1, 0, 7, 6, 0, 7, 5, 0, 5, 0, 1, 1, 7, 3, 2, 0, 2, 3, 7, 7, 0, 5, 6, 5, 5, 0, 5, 5, 5, 7, 5, 5, 5, 5, 0, 7, 6, 5, 5, 5, 0, 0, 0, 1, 5, 2, 5]",552,82,4,54,498
,,vec_similairy,8,8,precomputed,sentence-based,n50_de_rma,"[5 1 2 0 2 6 6 2 5 6 1 0 1 1 1 3 3 7 0 7 3 3 3 0 4 4 4 4 1 1 1 4 5 4 1 1 4
 1 5 4 4 4 2 1 1 1 1 1 7 1]",444,86,4,50,394
,,vec_similairy,8,5,rbf,word-based,n50_de_rma,"[5, 5, 5, 2, 5, 5, 5, 7, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]",1924,122,1,14,1910
,,vec_similairy,8,8,rbf,sentence-based,n50_de_rma,"[7 6 3 4 3 1 4 7 4 7 1 7 6 2 2 5 7 0 7 0 5 5 5 4 1 1 4 1 1 6 1 1 3 4 1 6 1
 6 3 6 1 1 3 6 4 2 2 6 0 4]",386,62,5.5,74,312
,,vec_similairy,8,7,sigmoid,word-based,n50_de_rma,"[0, 6, 1, 6, 2, 6, 6, 0, 0, 6, 6, 4, 0, 0, 0, 3, 7, 0, 0, 0, 4, 4, 1, 0, 6, 0, 0, 6, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 6, 1, 0, 0, 1, 6, 0, 0]",814,82,3,54,760
,,vec_similairy,8,1,sigmoid,sentence-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,vec_similairy,8,7,polynomial,word-based,n50_de_rma,"[4, 4, 1, 2, 1, 5, 5, 3, 5, 0, 5, 6, 5, 4, 4, 0, 2, 3, 0, 3, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 5, 5, 0, 5, 0, 5]",706,94,3,42,664
,,vec_similairy,8,8,polynomial,sentence-based,n50_de_rma,"[1 0 2 5 2 0 0 2 0 7 0 6 0 0 0 5 4 3 5 3 5 5 5 0 0 0 0 0 0 0 0 0 2 0 0 0 0
 0 2 0 0 0 2 0 0 0 0 0 3 0]",970,106,2,30,940
,,vec_similairy,8,5,poly,word-based,n50_de_rma,"[1, 1, 2, 5, 5, 5, 5, 1, 5, 5, 1, 7, 1, 1, 1, 5, 5, 5, 0, 5, 5, 5, 1, 1, 1, 5, 5, 5, 1, 5, 5, 5, 5, 1, 1, 1, 5, 1, 5, 1, 1, 5, 5, 1, 2, 1, 1, 1, 5, 5]",1020,94,2,42,978
,,vec_similairy,8,8,poly,sentence-based,n50_de_rma,"[4 1 0 1 0 1 1 0 1 5 1 7 1 1 1 6 2 3 6 3 6 6 6 1 1 1 1 1 1 1 1 1 0 1 1 1 1
 1 0 1 1 1 0 1 1 1 1 1 3 1]",1022,106,2,30,992
,,vec_similairy,8,7,linear,word-based,n50_de_rma,"[2, 2, 3, 0, 3, 7, 0, 3, 0, 6, 0, 3, 2, 0, 0, 1, 7, 0, 0, 0, 7, 7, 2, 3, 2, 0, 0, 0, 6, 2, 0, 3, 3, 3, 3, 3, 3, 0, 3, 2, 6, 2, 5, 2, 0, 2, 2, 2, 7, 3]",554,78,5,58,496
,,vec_similairy,8,8,linear,sentence-based,n50_de_rma,"[2 1 1 1 7 1 1 7 1 5 1 4 1 1 1 1 3 0 6 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 7 1 1 1 1 1 0 1]",1444,118,1,18,1426
,,vec_similairy,8,7,cosine,word-based,n50_de_rma,"[1, 1, 1, 1, 3, 1, 7, 7, 1, 7, 7, 3, 3, 1, 1, 7, 6, 6, 0, 5, 3, 3, 1, 3, 1, 5, 2, 1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 7, 3]",824,98,2,38,786
,,vec_similairy,8,8,cosine,sentence-based,n50_de_rma,"[3 5 1 0 1 0 5 1 0 6 5 4 5 5 5 2 2 7 2 7 2 2 2 5 0 0 0 0 5 5 5 0 3 0 5 5 0
 5 3 5 0 0 1 5 5 5 5 5 7 5]",592,80,3.5,56,536
,,vec_similairy,10,6,nearest_neighbors,word-based,n50_de_rma,"[3, 9, 2, 2, 9, 0, 0, 0, 0, 0, 9, 2, 6, 9, 9, 0, 8, 0, 0, 0, 0, 0, 3, 9, 3, 0, 2, 2, 2, 0, 2, 9, 0, 6, 2, 2, 9, 9, 2, 0, 9, 2, 2, 9, 9, 0, 9, 0, 0, 0]",688,68,7.5,68,620
,,vec_similairy,10,10,nearest_neighbors,sentence-based,n50_de_rma,"[6 4 3 5 3 7 1 6 8 6 2 0 9 1 1 5 0 6 0 6 5 5 5 1 2 9 8 2 2 9 9 2 3 8 2 4 2
 4 3 9 7 7 3 4 1 4 1 9 6 1]",292,58,5,78,214
,,vec_similairy,10,9,precomputed,word-based,n50_de_rma,"[1, 8, 2, 0, 2, 1, 9, 2, 3, 2, 2, 9, 2, 7, 2, 6, 6, 2, 0, 2, 0, 0, 8, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 8, 8, 8, 1, 8, 2, 1, 5, 8, 2, 2]",736,90,2,46,690
,,vec_similairy,10,10,precomputed,sentence-based,n50_de_rma,"[2 2 7 4 7 6 6 7 0 6 9 4 9 2 2 8 8 4 4 3 5 5 5 4 2 1 1 1 2 2 2 1 0 1 4 2 1
 2 2 1 1 1 7 2 6 2 2 2 3 9]",380,80,3.5,56,324
,,vec_similairy,10,5,rbf,word-based,n50_de_rma,"[6, 6, 1, 2, 1, 6, 1, 1, 6, 1, 1, 6, 6, 1, 1, 2, 2, 2, 0, 2, 6, 4, 6, 1, 6, 6, 6, 6, 1, 6, 1, 6, 6, 1, 6, 6, 6, 1, 1, 6, 6, 6, 6, 6, 1, 6, 1, 6, 1, 1]",920,96,5,40,880
,,vec_similairy,10,10,rbf,sentence-based,n50_de_rma,"[1 2 7 9 7 4 9 1 9 1 3 1 2 6 6 0 1 1 1 1 0 0 0 5 3 4 9 3 3 2 3 3 8 5 3 2 3
 2 8 2 4 4 7 2 5 6 6 2 1 9]",316,62,4,74,242
,,vec_similairy,10,6,sigmoid,word-based,n50_de_rma,"[0, 7, 7, 7, 6, 7, 7, 6, 1, 7, 7, 9, 7, 7, 7, 1, 1, 1, 0, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 1, 3]",1320,118,2.5,18,1302
,,vec_similairy,10,10,sigmoid,sentence-based,n50_de_rma,"[8 1 1 1 1 1 1 8 1 9 1 0 1 1 1 1 8 1 1 8 1 1 1 1 6 1 1 1 1 4 3 5 1 1 2 1 1
 1 1 1 1 1 1 7 1 1 1 1 8 1]",1362,88,1,48,1314
,,vec_similairy,10,5,polynomial,word-based,n50_de_rma,"[2, 2, 3, 2, 2, 0, 2, 3, 0, 2, 2, 4, 2, 0, 2, 2, 0, 0, 0, 0, 6, 6, 6, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 3, 2, 2, 0, 2, 2]",1084,88,3,48,1036
,,vec_similairy,10,10,polynomial,sentence-based,n50_de_rma,"[5 0 4 3 4 0 0 7 0 8 0 9 0 0 0 3 1 6 3 6 3 3 3 0 0 0 0 0 0 0 0 0 4 0 0 0 0
 0 4 0 0 0 4 0 0 0 0 0 2 0]",960,104,1,32,928
,,vec_similairy,10,6,poly,word-based,n50_de_rma,"[1, 1, 9, 1, 8, 1, 5, 8, 8, 6, 5, 1, 1, 1, 1, 5, 5, 5, 0, 5, 1, 6, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 1, 5, 1, 8, 1, 1, 1, 5, 5, 5, 1, 5, 5, 5, 1]",856,92,3,44,812
,,vec_similairy,10,10,poly,sentence-based,n50_de_rma,"[0 4 1 2 6 4 4 8 1 9 4 1 4 4 4 2 3 5 2 5 2 2 2 1 4 4 4 4 4 4 4 4 1 1 4 4 4
 4 1 4 4 4 6 4 1 4 4 4 7 4]",798,90,1.5,46,752
,,vec_similairy,10,6,linear,word-based,n50_de_rma,"[1, 9, 2, 8, 2, 2, 1, 2, 2, 2, 1, 1, 9, 6, 6, 8, 0, 9, 0, 9, 2, 2, 9, 6, 9, 2, 8, 9, 6, 9, 9, 6, 2, 6, 6, 9, 6, 9, 2, 9, 9, 8, 9, 9, 1, 9, 9, 9, 9, 9]",606,80,6.5,56,550
,,vec_similairy,10,10,linear,sentence-based,n50_de_rma,"[1 0 0 0 2 0 0 3 0 9 0 6 0 0 0 0 7 5 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2 0 0 0 0 0 4 0]",1440,116,1,20,1420
,,vec_similairy,10,9,cosine,word-based,n50_de_rma,"[9, 3, 2, 3, 9, 9, 9, 8, 3, 3, 9, 4, 3, 9, 9, 6, 5, 8, 0, 3, 3, 5, 4, 3, 3, 3, 8, 3, 1, 3, 3, 3, 9, 3, 3, 3, 3, 9, 9, 3, 3, 3, 9, 3, 0, 9, 3, 4, 1, 0]",682,82,3,54,628
,,vec_similairy,10,10,cosine,sentence-based,n50_de_rma,"[3 9 0 1 0 1 9 0 8 5 1 7 1 9 9 2 2 6 2 6 4 4 4 9 1 1 1 1 9 1 9 1 3 9 1 9 1
 9 3 9 1 9 0 9 9 9 9 9 6 1]",516,80,3,56,460
,,vec_similairy,12,1,nearest_neighbors,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,vec_similairy,12,12,nearest_neighbors,sentence-based,n50_de_rma,"[ 7  4 11  1  2  0  6  2  8  7  5  7  5  6  6  1  7  2  7  2  1  1  1  3  0
  0  8  0 10  9  9  0 11  3 10 10  0  4 11  9  5  0  2  4  3  4  6  9  7  6]",264,52,4,84,180
,,vec_similairy,12,6,precomputed,word-based,n50_de_rma,"[3, 3, 6, 1, 3, 3, 3, 6, 3, 6, 6, 1, 3, 3, 6, 10, 0, 6, 0, 3, 2, 2, 2, 6, 3, 3, 6, 3, 6, 3, 3, 3, 3, 6, 6, 3, 3, 3, 3, 3, 3, 3, 2, 3, 6, 3, 3, 3, 3, 3]",954,96,3,40,914
,,vec_similairy,12,12,precomputed,sentence-based,n50_de_rma,"[ 4  4  7  5  7  1  1  7  1  2  3  2  3 10 10  9  9  5  2 11  0  0  0  2  4
  6  6  6  8  6  6  6  1  2  2  2  6  4  4  4  6  4  7  4  8  4 10  4 11  3]",268,78,3,58,210
,,vec_similairy,12,8,rbf,word-based,n50_de_rma,"[9, 2, 4, 3, 4, 3, 3, 4, 3, 3, 4, 6, 3, 4, 4, 3, 11, 4, 0, 3, 3, 5, 9, 4, 3, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 4, 9, 4, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3]",892,74,1,62,830
,,vec_similairy,12,12,rbf,sentence-based,n50_de_rma,"[ 1  4 11 10  1  4  4  1 10  1  9  1  8  7  7  5  1  1  1  1  5  5  5  0  3
  9 10  2  2  3  3  9 11  0  2  6  9  3 11  8  4  4  1  3  0  6  7  8  1  4]",304,52,3,84,220
,,vec_similairy,12,7,sigmoid,word-based,n50_de_rma,"[10, 0, 0, 5, 10, 0, 0, 0, 0, 0, 0, 10, 0, 1, 10, 0, 3, 3, 0, 0, 0, 6, 0, 10, 0, 10, 10, 0, 3, 0, 3, 10, 0, 4, 10, 0, 0, 10, 10, 0, 0, 0, 3, 0, 10, 0, 10, 0, 3, 0]",918,78,1,58,860
,,vec_similairy,12,12,sigmoid,sentence-based,n50_de_rma,"[ 1  2  2  2  2  2  2  1  2  0  2 11  2  2  2  2  1  2  2  1  2  2  2  2  4
  7  2  2  2  5  3  9  2  2  8  2  2  6  2  2  2  2  2 10  2  2  2  2  1  2]",1228,84,1,52,1176
,,vec_similairy,12,4,polynomial,word-based,n50_de_rma,"[3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 8, 3, 3, 3, 7, 7, 3, 0, 3, 3, 3, 3, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 8, 3, 3, 3, 3, 3]",1682,120,3,16,1666
,,vec_similairy,12,12,polynomial,sentence-based,n50_de_rma,"[ 5  1  0  1  8  1  1 10  0  0  1  9  1  1  1  1  2  4 11  7  1  1  1  0  1
  1  1  1  1  1  1  1  0  0  1  1  1  1  0  1  1  1  3  1  0  1  1  1  6  1]",1054,90,1,46,1008
,,vec_similairy,12,7,poly,word-based,n50_de_rma,"[10, 10, 11, 0, 0, 0, 0, 11, 0, 0, 0, 1, 11, 11, 11, 11, 8, 0, 0, 0, 6, 6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 11, 11, 7, 0, 11, 0, 0, 11, 11, 11, 11, 0, 11, 11]",874,96,2,40,834
,,vec_similairy,12,12,poly,sentence-based,n50_de_rma,"[ 5  0  1  0  8  0  0 10  1 11  0  1  0  0  0  9  3  7  9  4  9  9  9  1  0
  0  0  0  0  0  0  0  1  1  0  0  0  0  1  0  0  0  2  0  1  0  0  0  6  0]",838,90,1,46,792
,,vec_similairy,12,6,linear,word-based,n50_de_rma,"[4, 4, 0, 3, 4, 4, 1, 1, 3, 1, 1, 10, 4, 4, 4, 10, 10, 1, 0, 1, 4, 4, 4, 4, 1, 3, 1, 1, 10, 1, 1, 1, 3, 4, 1, 4, 1, 4, 4, 1, 4, 1, 1, 4, 4, 4, 4, 8, 1, 4]",766,86,4,50,716
,,vec_similairy,12,12,linear,sentence-based,n50_de_rma,"[ 6  0  0  0  1  0  0  7  0 10  0  8  0  0  0  0  2  4 11  5  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  9  0]",1436,116,1,20,1416
,,vec_similairy,12,8,cosine,word-based,n50_de_rma,"[4, 4, 5, 0, 11, 10, 5, 5, 10, 10, 5, 2, 4, 11, 2, 10, 6, 5, 0, 5, 2, 1, 1, 11, 10, 4, 5, 10, 5, 10, 10, 10, 10, 1, 10, 1, 2, 4, 5, 4, 1, 10, 10, 1, 11, 4, 1, 1, 10, 1]",428,76,5.5,60,368
,,vec_similairy,12,12,cosine,sentence-based,n50_de_rma,"[11  0  6  0  6  9  7  6  1  3 10  5 10  7  7  2  2  4  8  4 10 10 10  7  9
  0  0  0  9  0  0  0  1  0  0  0  0  0 11  0  0  0  6  0  9  7  7  0  4  0]",454,80,2.5,56,398
,,vec_similairy,14,9,nearest_neighbors,word-based,n50_de_rma,"[10, 10, 7, 10, 5, 10, 10, 5, 10, 10, 10, 5, 10, 10, 10, 8, 0, 6, 0, 5, 3, 8, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 7, 10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10, 6, 10]",1116,110,2,26,1090
,,vec_similairy,14,14,nearest_neighbors,sentence-based,n50_de_rma,"[ 4  1 11 10  0  6  8  0 10  4  9  4  9  8  8  2 13  0 13  0  2  2  2  7 12
  5 10  3  3  1  5  5 11  7  3 12  3  1 11  1  6  6 11  1  7 12  8  5  0  8]",224,52,3.5,84,140
,,vec_similairy,14,11,precomputed,word-based,n50_de_rma,"[9, 9, 9, 12, 9, 13, 9, 9, 13, 9, 9, 4, 9, 9, 9, 7, 13, 13, 0, 9, 0, 5, 8, 2, 9, 9, 13, 9, 9, 9, 9, 9, 13, 6, 9, 9, 2, 9, 13, 9, 7, 9, 0, 7, 11, 9, 9, 7, 6, 2]",744,80,2,56,688
,,vec_similairy,14,14,precomputed,sentence-based,n50_de_rma,"[ 3  3  2 13  2 11 10  2  9  3  4  5  4  1  1  8  8  6  5  6  7  7  7  3 11
  0  0  0 12 11  5  0  9  5  5  5  5  3  9 11  0 11  3 11 12  3  1 11  6  4]",240,66,3,70,170
,,vec_similairy,14,7,rbf,word-based,n50_de_rma,"[5, 5, 3, 5, 2, 5, 5, 5, 0, 0, 5, 5, 5, 5, 5, 4, 6, 5, 0, 0, 5, 8, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1382,118,1,18,1364
,,vec_similairy,14,14,rbf,sentence-based,n50_de_rma,"[ 0  2 13  8  0 11 11  0  5  0  7  0  7  3  3 10  0  0  0  0 10 10 10  6 12
  7  5  1  1 12 12  1 13  6  1  9  1  2 13  7  4  4  0  2  6  9  3  7  0  8]",272,58,3,78,194
,,vec_similairy,14,5,sigmoid,word-based,n50_de_rma,"[3, 3, 4, 0, 4, 4, 4, 2, 3, 4, 0, 4, 3, 0, 0, 3, 11, 4, 0, 4, 0, 3, 3, 0, 4, 4, 4, 4, 3, 4, 4, 0, 4, 0, 0, 0, 0, 3, 4, 0, 0, 3, 4, 0, 0, 3, 0, 4, 4, 0]",776,84,11,52,724
,,vec_similairy,14,14,sigmoid,sentence-based,n50_de_rma,"[ 2  0  0  0  0  0  0  2  0  0 12 10  0  0  0  0  2  0  0  2  0  0  0  0  4
  9  0  0  0  1  5  7  0  0  3  0  8 11  0  0  0  0  0  6  0  0  0 13  2  0]",1114,74,1,62,1052
,,vec_similairy,14,8,polynomial,word-based,n50_de_rma,"[3, 1, 0, 3, 0, 3, 3, 13, 3, 8, 3, 7, 3, 1, 0, 1, 7, 11, 0, 8, 3, 3, 1, 1, 3, 3, 0, 1, 3, 3, 3, 0, 1, 0, 1, 0, 1, 1, 1, 3, 3, 3, 3, 1, 0, 1, 9, 3, 8, 7]",624,72,3,64,560
,,vec_similairy,14,14,polynomial,sentence-based,n50_de_rma,"[10  1  2  1  7  1  1 11 13 13  1  8  1  1  1 12  6  5 13  0 12 12 12 13  1
  1  1  1  1  1  1  1 13 13  1  1  1  1  3  1  1  1  4  1 13  1  1  1  9  1]",816,90,1,46,770
,,vec_similairy,14,8,poly,word-based,n50_de_rma,"[5, 10, 0, 10, 0, 10, 10, 0, 10, 9, 2, 7, 10, 10, 10, 10, 11, 11, 0, 10, 10, 6, 2, 10, 10, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10, 10, 10, 0, 10, 2, 10, 10, 10]",1132,106,2,30,1102
,,vec_similairy,14,14,poly,sentence-based,n50_de_rma,"[ 8  1  4  1  2  1  1 11  1 13  1  0  1  1  1 12 10  6  0  7 12 12 12  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  3  1  1  1  5  1  1  1  1  1  9  1]",1028,114,1,22,1006
,,vec_similairy,14,10,linear,word-based,n50_de_rma,"[4, 4, 10, 4, 13, 4, 4, 13, 4, 5, 13, 0, 4, 4, 7, 0, 0, 12, 0, 12, 10, 10, 3, 13, 10, 10, 9, 4, 13, 4, 10, 4, 4, 10, 4, 4, 4, 4, 6, 10, 7, 4, 10, 7, 13, 10, 7, 4, 12, 4]",538,70,3.5,66,472
,,vec_similairy,14,14,linear,sentence-based,n50_de_rma,"[ 4  1  3  1  7  1  1 11  1 12  1 13  1  1  1  1 10  8  0  6  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  1  1  5  1  1  1  1  1  9  1]",1290,114,1,22,1268
,,vec_similairy,14,10,cosine,word-based,n50_de_rma,"[4, 2, 4, 3, 4, 12, 7, 6, 7, 11, 7, 0, 7, 8, 8, 12, 1, 6, 0, 7, 12, 3, 2, 7, 2, 7, 6, 7, 1, 7, 7, 4, 12, 7, 7, 2, 7, 4, 4, 7, 3, 3, 7, 2, 7, 12, 2, 7, 12, 12]",456,64,3.5,72,384
,,vec_similairy,14,14,cosine,sentence-based,n50_de_rma,"[ 8  0  4  1  4  7  9  4 10 11  3  6  0  2  2  5  5  1 13  1  3  3  3  7  7
  0  3  7 12  0  0  0  8  7  0  8  0  0  8  7  0  7  4  7 12  2  2  2  1  0]",312,60,3,76,236
,,vec_similairy,16,1,nearest_neighbors,word-based,n50_de_rma,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2364,136,50,0,2364
,,vec_similairy,16,16,nearest_neighbors,sentence-based,n50_de_rma,"[ 3 10  6  7  4 12  5  4 13  3  0  3 15  5  5  7 11  4  3  4  7  7  7  9  2
  2 13 14  8  1  0  2  6  8  0  0 14  1  6  1 10  2  4  1  9  5  5  1  4  5]",238,50,2.5,86,152
,,vec_similairy,16,10,precomputed,word-based,n50_de_rma,"[10, 2, 3, 14, 1, 3, 3, 3, 14, 11, 3, 14, 2, 2, 3, 14, 14, 3, 0, 3, 1, 8, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 3, 3, 3, 1, 3, 10, 2, 3, 2, 9, 2, 3, 1, 3, 3, 3, 1]",752,84,1.5,52,700
,,vec_similairy,16,16,precomputed,sentence-based,n50_de_rma,"[ 3  6 11 12 11  9 10 15  1  6  1  1 15  6  5  8  8 12  2 14  7  7  7  2 15
  4  4 15  0  6  6  9  3  0  0  6  0  6  3  4 15  9 13  9  1  6  5 15 14  0]",242,52,2.5,84,158
