Unique ID,Text: Verbatim
3WAKVUDHUXRYVH1FICFYVL6BQQZ7UM,Compressed air wheelie shoes that would assist up hill travel
3WAKVUDHUXRYVH1FICFYVL6BQW4U7Q,"The cat bus is a new public transportation system where riders get to interact with 2 or more cats! The cats will be in cages, but they will be larger cages so they have room to roam. There will also be an enclosed cage where the cats who are too excited from the social stimulation can be alone."
3WETL7AQWUJZ9JADFZ40AS2FM8O533,Light rail around the city.
3WEV0KO0ON3YXDALKKNKGCYJRANSD2,Many times there are small things I need to take to other people in the community but I don't have time to make all the deliveries.  I would envision constructing small robots that could deliver smaller items to specific addresses or coordinates and the recipient could pick up the package there and then return the robot to me by pressing a button.
3WEV0KO0ON3YXDALKKNKGCYJRQISDT,"A private luxury shuttle system, sort of like an upscale bus/uber carpool. It will pick you up and bring you to any destination. Payment is based on miles traveled and time of day. It has comfortable seats and free wifi."
3WI0P0II623MWYA85VNFQ2TN550DRP,"The man used his old, used car for transportation every day to drive to work and back to his house."
3WI0P0II623MWYA85VNFQ2TN586RDF,I think that there could be a light rail system or electric buses. there is enough sunlight to make them 100% clean
3WJ1OXY92BRIGMS0MCQD9KQCU7J8A4,A tram system that is operated by a robot where you can stop as you please and not at stations
3WJ1OXY92BRIGMS0MCQD9KQCU8NA8C,"I lived in Japan and really enjoyed their system of underground rail. I think most cities in the United States could benefit from such a system, which has the added benefit of cutting down on DUIs. There is no rail system in my town."
3WJ1OXY92BRIGMS0MCQD9KQCUD58A2,I would like it if the area I lived in used a bike sharing system like I have seen in some other major cities like Portland and Minneapolis.
3WJ1OXY92BRIGMS0MCQD9KQCUDGA8F,A new carpool system. You get together with a group of people at a park and ride. Park your car there and commute in a van with a group of people to work. This save gas and some of you can nap while the other is driving.
3WJ1OXY92BRIGMS0MCQD9KQCUQ68AT,"Since rail is very expensive, I'd like to see more express bus routes, hopefully with their own lanes to keep them flowing faster than traffic and give an incentive to use them.  Make the buses as comfortable as possible, again as an incentive for use."
3WJ1OXY92BRIGMS0MCQD9KQCUZ4A8B,A skateboard tram that runs on a track through the neighborhood to the local bus stops
3WJEQKOXA9D05M8FNRHYUA34GK71A9,"Atlanta could have a much, much wider public transportation system. The subway would go to many different neighborhoods, extending in different directions instead of being a simple cross. More money and attention would be given to public transportation, extending bus and trolley service while halting the neverending expansion of parking and roads. Much more attention will be given to cyclist and pedestrian safety, with enforced ticketing for drivers that ignore traffic laws along with more bike lanes and pedestrian crossings."
3WJEQKOXA9D05M8FNRHYUA34GPJ1AV,"Ride scooters to a local bus stop that. Houses scooters on the bus, up to 10 miles from house, to work in the inner city, (25 miles from bus stop) it would save gas and pollution, instead of 25 people driving take a bus. Scooters get better Mpg and it's safer to stay on a bus on a highway than a scooter."
3WMINLGALCEKSPID3O6IB6MVK6BACZ,It would be amazing if we had a subway in my city. It would go to good use and people would use cars less. Everyone drives around here because the bus system is lacking and public transport is difficult. We would benefit from a subway system.
3WMINLGALCEKSPID3O6IB6MVKBPACN,This is the best way to move around
3WMOAN2SRC8NBHI2396SN4UK4CJVNG,A rail system which uses the median on interstates for the tracks. That way no space needs to be cleared for infrastructure. Entrance and exit would need to be to overpasses the interstate travels under.
3WMOAN2SRC8NBHI2396SN4UK4DJNVA,A pick up service that allows you to rack up points for free future pick ups
3WMOAN2SRC8NBHI2396SN4UK4I9VNI,Have a beer machine. You pay for a beer but the person before you picks the one you get. Then you get to choose the one the next person gets. It'll be in a bar or something so that people will be adequately drunk. It will be an easy subject matter for two people to talk about.
3WMOAN2SRC8NBHI2396SN4UK4VJVNI,A golf cart-like train that circles the small town I live in on a regular basis.
3WOKGM4L72RP01HY1RIGH04Z0HVO0Y,"I live in a snowy climate, so there are a lot of times that we can't drive our cars anywhere because of all the snow. So a snowmobile taxi might work."
3WOKGM4L72RP01HY1RIGH04Z0Q40O1,Self driving rental trucks.  They come to you instead of having to drive it all the way across town to where you live. You load  then unload your stuff then it drives itself back to the rental place.
3WQ3B2KGE9R5OWD7T5HUPLNAY2R1B3,I would like to see an expanded light rail system with more of a neighborhood connection.  Right now our light rail pretty much just connects the Downtown core with the airport.
3WQ3B2KGE9R5OWD7T5HUPLNAY79B15,"The transportation system would be like the sidewalks that move in the airport, you would just stand on the sidewalk and it would move you where you need to go."
3WQ3B2KGE9R5OWD7T5HUPLNAYWJ1BJ,"A new taxi service that uses mopeds rather than cars. It's something used quite frequently in other countries (such as Brazil). You would be able to call for assistance or simply stop them off the side of the road (just like a taxi, obviously)."
3WQQ9FUS6B5NZWXSSQQ94VAIC7L8BG,"Automated segways, for getting to local spots without having to do anything, ie get to the bar and back"
3WQQ9FUS6B5NZWXSSQQ94VAICPRB8P,I think a form of public transportation could be an electric type of subway that runs on a non intrusive track layed into the pavment much like a train track. It could be shaped like a normal subway but on the roof space there would be solar panels to generate electricity needed to run. Any remaining power needed could be provided by the tracks.
3WQQ9FUS6B5NZWXSSQQ94VAICQ98B6,"Rent a scooter in the summer. These would be like the automatic bike rental stations in many cities, only you'd rent rechargable electric scooters. Station would charge them"
3WQQ9FUS6B5NZWXSSQQ94VAICV3B8D,"Drones.  It seems these are getting bigger all the time, so why not make them large enough to ride on."
3WR9XG3T64MZEJ7036OGIH8HR2874A,Renewable energy vehicle such as an electrical bus or trolley. An Uber like service that uses low emissions vehicles or electrical ones.
3WRFBPLXRBZ3Z8GJJZ0M4921D5BN3M,"A jitney that makes local stops within a few miles of a small town.  My town would be perfect as an example.  Most errands can be run in a 10 mile radius.  This includes, post office, shopping centers, DMV, library, etc.  there could be a call in to meet at nearest cross stop.  We have 2 main roads that run through town so this would be very easy to implement."
3WRFBPLXRBZ3Z8GJJZ0M4921DK7N3C,"An alternate transportation system in my neighborhood would be a free transportation system that can take you anywhere that you like. Paying for transportation is not easy since everybody carries debit or credit cards nowadays. Hardly anybody has change or cash on them. Free transportation would be great, and it should be something other than a bus. It should just be a regular vehicle as well with a friendly driver to take you somewhere."
3WS1NTTKEZNVUO452OZQU6VL84XF08,Drone-based transport. You harness yourself to a drone capable of lifting your weight and off you go.
3WS1NTTKEZNVUO452OZQU6VL8BG0FQ,A super quick train that would be lightning fast
3WSELTNVR4D1E6KOPA180GMZ83RATK,"A system where there are rails above you and nothing underneath you.
You sit in a cart of sorts and you are guided along near the streets, maybe above the streets or sidewalk.
The railings connect overhead and end at each sidewalk and gives you a nice view of the neighborhood, kind of like a ski-lift."
3WSELTNVR4D1E6KOPA180GMZ8BNATW,Transporttaion which contains automatic opening and closing door.
3WSELTNVR4D1E6KOPA180GMZ8T3ATC,"Our small city is fairly bike/walker friendly, but I think a bike rental kiosk or a bike trading program would be so helpful. I don't own a bike, but I'd like for it to be easier and quicker to get around without driving."
3WT783CTPCSPBZN5926E6H612MOCBK,"A new transportation system for my neighborhood would be a uber-like bus service. Buses have specific routes, and can stop at any point on that route if you use the service. That way you can have one pick you up close to your house instead of having to drop your car off at a bus station."
